movie_id,title,overview,poster_path,source_genre,genres,poster_file,Drama,Comedy,Documentary,Romance,Action,Thriller,Horror,Crime,Music,Animation,TV Movie,Family
1098743,The Bayou City Murders,"When a mother's love fails, if Jools, the seething rage of a serial killer, who's twisted mind and wounded soul wreaks havoc in order to gain retribution, he felt his victims deserved.",/aUGu3fbL47k9HR7zRPhK4oCkhfE.jpg,['Crime'],"['Thriller', 'Crime']",/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/1098743.jpg,0,0,0,0,0,1,0,1,0,0,0,0
1099219,Beyond the Sin,"Le Yiyan, a Macau Judicial Police inspector, is devastated when his daughter, Le Jiaqi, is found murdered. Suspect Qiu Junwen, is arrested and convicted, but when another girl is killed months later, Le Yiyan begins to doubt that the real killer is behind bars. Determined to uncover the truth, he reopens the case, uncovering dark secrets and suspicions.",/AnYg3tGOi2EnGRfjeQUiATOod04.jpg,['Crime'],"['Drama', 'Crime']",/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/1099219.jpg,1,0,0,0,0,0,0,1,0,0,0,0
1099413,The Rogue's Trial,"After 20 years missing, João Grilo returns to Taperoá to join his old friend Chicó and, after his story of resurrection spreads, he is disputed as an electoral candidate by the two most powerful politicians in the city.",/pRuYcFAq2kUha5ceFe42HR14335.jpg,"['Comedy', 'Drama']","['Comedy', 'Drama']",/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/1099413.jpg,1,1,0,0,0,0,0,0,0,0,0,0
1099456,Accidental Truth: UFO Revelations,The truth can no longer be contained by those duty-bound to hide it. The truth about another intelligence engaging humanity becomes undeniably clear. Witness UFO revelations from true insiders that have never been shared with the public.,/yuGUnoBFuYmqU5W7ThcntUGutCY.jpg,['Documentary'],['Documentary'],/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/1099456.jpg,0,0,1,0,0,0,0,0,0,0,0,0
1099639,The Temptation of the Mature 50s Mother-in-law,"A young couple, Wan-jin and So-hee, are living with Wan-jin's single father, Seok-bong. Seok-bong was preying on his daughter-in-law, who was doing the housework and preparing meals for him while her husband was away at work. He pretended to have dementia and attacked her. So-hee, who was suffering from her shame, suggested to Wan-jin to hire his father a caregiver, saying that his father seemed to be suffering from dementia, and so Bok-ja, a sexy and voluptuous caregiver who was about Seok-bong's age, came in. Seok-bong is captivated by Bok-ja's passionate charm and soon begins to share his love with her, and in this way, she takes the place of Wan-jin's new mother.",/w4NBXeIu5wR8RZmw3Apq6pw72tB.jpg,['Romance'],"['Romance', 'Drama']",/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/1099639.jpg,1,0,0,1,0,0,0,0,0,0,0,0
1100094,Escalation,A former police officer puts aside his differences with the force in order to track down his brother's murderer. He teams with a younger detective to bring the case home.,/1OB0VxPtASP6SZmUwGOkeaQwqZA.jpg,['Crime'],"['Thriller', 'Action', 'Crime']",/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/1100094.jpg,0,0,0,0,1,1,0,1,0,0,0,0
1100099,We Live in Time,"An up-and-coming chef and a recent divorcée find their lives forever changed when a chance encounter brings them together, in a decade-spanning, deeply moving romance.",/oeDNBgnlGF6rnyX1P1K8Vl2f3lW.jpg,"['Romance', 'Drama']","['Romance', 'Drama']",/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/1100099.jpg,1,0,0,1,0,0,0,0,0,0,0,0
1100287,Making of The Last of Us,"Featuring extensive interviews with the cast and crew, this all-access documentary gives a rare glimpse into the daunting behind-the-scenes efforts that went into the production of the HBO Original smash hit series The Last of Us.",/nter1KTaQjmkGCjvSu5u01FoecP.jpg,['Documentary'],['Documentary'],/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/1100287.jpg,0,0,1,0,0,0,0,0,0,0,0,0
1100642,'Twas the Text Before Christmas,"Addie is a New York City chiropractor mistakenly receives a text from “Nana.” The accidental text turns into a loving friendship between the matronly Nana and Addie who now communicate regularly. Nana invites Addie to spend the holiday in Vermont. It is picture-postcard perfect and exactly as Nana described except for one surprise. Nana’s single son, James, a traveling doctor is also home for the holidays. Over three consecutive years, James and Addie are together during the holidays, though it isn’t until they are both single that they begin to see each other in a different light.",/e1fvQdD63RP2MS9jCB8jzg7fkdr.jpg,"['Romance', 'TV Movie']","['Comedy', 'Romance', 'TV Movie']",/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/1100642.jpg,0,1,0,1,0,0,0,0,0,0,1,0
1100732,"I'm ""George Lucas"": A Connor Ratliff Story","Five years into performing as renowned filmmaker George Lucas in the cult comedy show ""The George Lucas Talk Show"", comedian Connor Ratliff questions the need for its continuation and his own drive for success and fulfillment in show business.",/eBBKkhC72XcWInIZUntWgFEirFf.jpg,['Documentary'],"['Comedy', 'Documentary']",/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/1100732.jpg,0,1,1,0,0,0,0,0,0,0,0,0
1100782,Smile 2,"About to embark on a new world tour, global pop sensation Skye Riley begins experiencing increasingly terrifying and inexplicable events. Overwhelmed by the escalating horrors and the pressures of fame, Skye is forced to face her dark past to regain control of her life before it spirals out of control.",/ht8Uv9QPv9y7K0RvUyJIaXOZTfd.jpg,['Horror'],"['Mystery', 'Horror']",/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/1100782.jpg,0,0,0,0,0,0,1,0,0,0,0,0
1100795,Mr. Monk's Last Case: A Monk Movie,Monk steps out of retirement as his stepdaughter's wedding turns tragic when her fiancé dies in a bungee jumping accident.,/gj74sUGsPMg5qDQooh8GTs4MvbP.jpg,"['Comedy', 'TV Movie', 'Crime']","['Comedy', 'TV Movie', 'Mystery', 'Crime']",/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/1100795.jpg,0,1,0,0,0,0,0,1,0,0,1,0
1100856,Whisper of the Witch,"Mara, an ancient pagan spirit, hunts a group of teenagers taking their body parts to be reborn. A disillusioned and desperate investigator has to face his deepest fears to save the teenagers.",/raDMchyq3dJMqso2TVh75A123Xb.jpg,"['Thriller', 'Horror']","['Thriller', 'Horror']",/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/1100856.jpg,0,0,0,0,0,1,1,0,0,0,0,0
1100988,28 Years Later,"It's been almost three decades since the rage virus escaped a biological weapons laboratory, and now, still in a ruthlessly enforced quarantine, some have found ways to exist amidst the infected. One such group of survivors lives on a small island connected to the mainland by a single, heavily-defended causeway. When one of the group leaves the island on a mission into the dark heart of the mainland, he discovers secrets, wonders, and horrors that have mutated not only the infected but other survivors as well.",/hVKHzr4GwSw0FepqhqQ0DDiYHNY.jpg,"['Thriller', 'Horror']","['Thriller', 'Science Fiction', 'Horror']",/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/1100988.jpg,0,0,0,0,0,1,1,0,0,0,0,0
1100998,SuperKlaus,"Santa Claus's wish comes true when he accidentally bumps his head and starts believing he's SuperKlaus. With the help of Billie and Leo his elf-xecutive assistant, SuperKlaus will take on a toy-obsessed businessman to save Christmas.",/8sgc5TA8xsi4wpKrf7XrFKscujQ.jpg,"['Family', 'Animation']","['Adventure', 'Comedy', 'Family', 'Animation']",/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/1100998.jpg,0,1,0,0,0,0,0,0,0,1,0,1
1101084,Gotham: The Fall and Rise of New York,"Gotham tells the true story of what happened in New York City during the twenty years from 1993 to 2013. How did a city with over 2200 murders, 93,000 violent robberies and 147,000 car thefts in 1990 become the capitol of the world a mere handful of years later? This feature documentary explores what happened during these decades, told by the people who did the hard work, some at great personal and professional cost.",/lWkyRne7gFiWsUM9nWZAJoExk9J.jpg,['Documentary'],['Documentary'],/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/1101084.jpg,0,0,1,0,0,0,0,0,0,0,0,0
1101135,UFO Endgame to Disclosure,"Now that the Department of Defense acknowledges that the UFO phenomenon is real, what does that really tell us? Award-winning documentary filmmakers Blake and Brent Cousins who brought you ""Countdown To Disclosure"" and ""Above Top Secret"" now bring you the latest shocking film, ""UFO Endgame to Disclosure,"" and travel across America to speak with the top experts regarding the cosmic cover-up to reveal the secret technology that can change the world. Dr. Steven Greer comes forward with explosive information about the deadly game of suppressed technology that could eliminate the need for fossil fuels and save our planet from ultimate destruction.",/bf9MhL691m1u5Ot0oSYHWe97SQl.jpg,['Documentary'],"['Documentary', 'Drama']",/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/1101135.jpg,1,0,1,0,0,0,0,0,0,0,0,0
1101256,Dahomey,"Thousands of royal artifacts of Dahomey, a West African kingdom, were taken by French colonists in the 19th century for collection and display in Paris. Centuries later, a fraction returned to their home in modern-day Benin. This dramatized documentary follows the journey of 26 of the treasures as told by cultural art historians, embattled university students, and one of the repatriated statues himself.",/9d8KvJ3OjUq9rwuM743QPQO48aL.jpg,['Documentary'],['Documentary'],/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/1101256.jpg,0,0,1,0,0,0,0,0,0,0,0,0
1101344,Fanatic,Charlie and Gerald reunite their failed 2000's boy band for a competition whose prize money could remedy all of their financial woes. What could go wrong?,/mKH7RyB2NtXWCkr69irYIuYLoXO.jpg,['Music'],"['Music', 'Comedy']",/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/1101344.jpg,0,1,0,0,0,0,0,0,1,0,0,0
1101401,Sugar Baby,"An enterprising Sugar Baby is offered $30,000 to move in with her Sugar Daddy for the week, but soon discovers the sinister secrets trapped within his home.",/z7NyxmdJ1ypn3Y6BVizjGODuBdO.jpg,"['Thriller', 'Comedy']","['Thriller', 'Comedy']",/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/1101401.jpg,0,1,0,0,0,1,0,0,0,0,0,0
1101448,Unstoppable,"With the unwavering love and support of his devoted mother Judy and the encouragement of his coaches, Anthony Robles fights through adversity to earn a spot on the Arizona State Wrestling team. But it will demand everything he has, physically and mentally, to achieve his ultimate quest to become an NCAA Champion.",/xanYKxuFkDPrMngvm1NSHVGOEjS.jpg,['Drama'],"['History', 'Drama']",/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/1101448.jpg,1,0,0,0,0,0,0,0,0,0,0,0
1101582,Good Burger 2,"Dexter Reed is down on his luck after another one of his inventions fails. Ed welcomes Dex back to Good Burger with open arms and gives him his old job back. With a new crew working at Good Burger, Dex devises a plan to get back on his feet but unfortunately puts the fate of Good Burger at risk once again.",/pcwOHNTIy6pVOLj6Tjp8tSL9bwF.jpg,"['Comedy', 'Family']","['Comedy', 'Family']",/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/1101582.jpg,0,1,0,0,0,0,0,0,0,0,0,1
1101734,"Mom, Is That You?!","Akio Kanzaki’s job as head of human resources is wearing his nerves thinner and thinner. To make matters worse, he’s on the brink of divorce with his wife, and his relationship with his college-student daughter isn’t exactly smooth sailing. One day, he decides to drop in to Tokyo’s old-timey district to visit his mother Fukue. However, things seem a little off. His mother used to be always working with an apron on, but now she’s covered in stylish clothes, looking livelier than ever, and even in love! Akio becomes perplexed, feeling out of place in his own mother’s home, but after encountering kind, warm—and almost nosey—neighbors and a side of his mother he’d never seen before, Akio gradually starts to discover something he had lost sight of.",/9ziVr2UUvwqbjD7lf1R0sdL6DNv.jpg,['Family'],"['Comedy', 'Family', 'Drama']",/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/1101734.jpg,1,1,0,0,0,0,0,0,0,0,0,1
1101840,Aurora Teagarden Mysteries: Something New,"Aurora Teagarden’s post-college days when she finds herself back home in Lawrenceton. While her mother, Aida, struggles to keep her newfound real estate business, Aurora supports herself by working as a teacher’s assistant in a crime fiction class, and waitresses at the local diner at night, where she shares her love of researching true crime with her friend Sally and police officer Arthur. When Sally’s fiancé doesn’t show up at their wedding rehearsal, Maid of Honor Aurora gets Arthur to help her search for him. When they discover a body, everyone assumes it is Sally’s tardy groom, but when it turns out to be someone else, Sally’s fiancé becomes the main suspect.",/cGyAejFbRCctTMt74hK4aExzsKn.jpg,['TV Movie'],"['Drama', 'Mystery', 'TV Movie']",/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/1101840.jpg,1,0,0,0,0,0,0,0,0,0,1,0
1102231,Desert Fiends,"Follows six friends who break down in the middle of nowhere on the way to a concert and encounter with the Desert fiends, a deranged family that lives in the desert killing anyone they come across.",/wd2Jkko8jsPNlfU0WUTKydfaVMu.jpg,['Horror'],"['Thriller', 'Mystery', 'Comedy', 'Horror']",/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/1102231.jpg,0,1,0,0,0,1,1,0,0,0,0,0
1102425,Don't Look Away,"After a gang of criminals unintentionally unleashes a supernatural force onto the world, a young woman named Frankie is convinced she's being stalked by a killer mannequin. Frankie soon realizes that her friends are in jeopardy too. She must find the man who holds the key to stopping the killings, but Frankie knows that once you see the mannequin, there may be no end in sight, except for your own.",/iiYx85daT0DzoU4XQGgaynvDtn8.jpg,['Horror'],"['Thriller', 'Horror']",/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/1102425.jpg,0,0,0,0,0,1,1,0,0,0,0,0
1102493,Small Things Like These,"In 1985, while working as a coal merchant to support his family, Bill Furlong discovers disturbing secrets kept by the local convent and uncovers truths of his own; forcing him to confront his past and the complicit silence of a small Irish town controlled by the Catholic Church.",/rdcO38cbWFg002nXg5QYtk7Tz4L.jpg,['Drama'],['Drama'],/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/1102493.jpg,1,0,0,0,0,0,0,0,0,0,0,0
1102568,COLORs,"A short anime directed by Tetsuro Araki in collaboration with music by Hiroyuki Sawano and Motohiro Hata. A part of the ""TOHO animation: Music Films"" project, in commemoration of the 10th anniversary of TOHO animation.",/sWFPACW8HpN5jLWLPPLvJ7KqMfX.jpg,['Music'],"['Music', 'Animation']",/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/1102568.jpg,0,0,0,0,0,0,0,0,1,1,0,0
1102640,The Sensational Shocking Wonderful Wacky 70's,"A look back at the people, events, music, and trends of the 1970s.",/kM38J0xyFkPrYiOlfsn8VthR1zq.jpg,"['Music', 'Documentary']","['Music', 'Documentary']",/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/1102640.jpg,0,0,1,0,0,0,0,0,1,0,0,0
1102686,Maple Leaf Dreams,"It is the story of Macky and Molly, a young, poor couple who work as a restaurant manager and an office secretary. Although they have decent jobs in the Philippines, they soon realize that their current routine won't give them a promising future in their home country. So, Molly applies for a student program in Canada.",/bcUiNoYvVuitwJ1kK5NnnK9xqrh.jpg,"['Family', 'Romance']","['Family', 'Romance', 'Drama']",/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/1102686.jpg,1,0,0,1,0,0,0,0,0,0,0,1
1102776,AKA,A steely special ops agent finds his morality put to the test when he infiltrates a crime syndicate and unexpectedly bonds with the boss' young son.,/exKj9XSFWLajZ6NI60Gxsj1qNuE.jpg,['Action'],['Action'],/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/1102776.jpg,0,0,0,0,1,0,0,0,0,0,0,0
1102874,"Bad Vibes, Brown Eyes: The Redemption Story",Being a black filmmaker and creating films with a mostly black cast in an industry that rarely supports such work comes with challenges. This compelling documentary follows Sean Reid and Brian White as they,/3PpOBbARUfOi2Hx4jSZ1VTKw2uc.jpg,['Documentary'],['Documentary'],/content/drive/MyDrive/Tmdb_posters_custom/movie_posters/1102874.jpg,0,0,1,0,0,0,0,0,0,0,0,0
